Время посещения,Время измерения,Вход со стороны Иорданской лестницы,Вход со стороны Церковной лестницы,Вход со стороны Шуваловского проезда,Входной билет в Главный Штаб
2025-05-08 14:30:00,2025-05-07 12:32:50,0,12,18,54
2025-05-08 15:00:00,2025-05-07 12:32:50,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:32:50,0,0,0,7
2025-05-08 16:00:00,2025-05-07 12:32:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:32:55,0,0,2,35
2025-05-08 11:30:00,2025-05-07 12:32:55,0,3,3,61
2025-05-08 12:00:00,2025-05-07 12:32:55,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:32:55,0,0,27,50
2025-05-08 13:00:00,2025-05-07 12:32:55,0,1,18,43
2025-05-08 13:30:00,2025-05-07 12:32:55,0,28,36,58
2025-05-08 14:00:00,2025-05-07 12:32:55,0,24,14,39
2025-05-08 14:30:00,2025-05-07 12:32:55,0,12,18,54
2025-05-08 15:00:00,2025-05-07 12:32:55,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:32:55,0,0,0,7
2025-05-08 16:00:00,2025-05-07 12:32:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:00,0,0,0,35
2025-05-08 11:30:00,2025-05-07 12:33:00,0,3,3,61
2025-05-08 12:00:00,2025-05-07 12:33:00,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:00,0,0,27,50
2025-05-08 13:00:00,2025-05-07 12:33:00,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:00,0,25,36,58
2025-05-08 14:00:00,2025-05-07 12:33:00,0,24,14,39
2025-05-08 14:30:00,2025-05-07 12:33:00,0,11,18,54
2025-05-08 15:00:00,2025-05-07 12:33:00,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:00,0,0,0,7
2025-05-08 16:00:00,2025-05-07 12:33:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:05,0,0,0,35
2025-05-08 11:30:00,2025-05-07 12:33:05,0,3,3,61
2025-05-08 12:00:00,2025-05-07 12:33:05,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:05,0,0,27,50
2025-05-08 13:00:00,2025-05-07 12:33:05,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:05,0,25,36,58
2025-05-08 14:00:00,2025-05-07 12:33:05,0,24,14,39
2025-05-08 14:30:00,2025-05-07 12:33:05,0,11,15,54
2025-05-08 15:00:00,2025-05-07 12:33:05,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:05,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:10,0,0,0,35
2025-05-08 11:30:00,2025-05-07 12:33:10,0,0,3,61
2025-05-08 12:00:00,2025-05-07 12:33:10,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:10,0,0,25,50
2025-05-08 13:00:00,2025-05-07 12:33:10,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:10,0,22,36,58
2025-05-08 14:00:00,2025-05-07 12:33:10,0,24,14,39
2025-05-08 14:30:00,2025-05-07 12:33:10,0,11,15,54
2025-05-08 15:00:00,2025-05-07 12:33:10,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:10,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:15,0,0,0,35
2025-05-08 11:30:00,2025-05-07 12:33:15,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:15,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:15,0,0,25,50
2025-05-08 13:00:00,2025-05-07 12:33:15,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:15,0,22,36,58
2025-05-08 14:00:00,2025-05-07 12:33:15,0,24,14,37
2025-05-08 14:30:00,2025-05-07 12:33:15,0,11,15,54
2025-05-08 15:00:00,2025-05-07 12:33:15,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:15,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:20,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:20,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:20,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:20,0,0,25,50
2025-05-08 13:00:00,2025-05-07 12:33:20,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:20,0,20,36,58
2025-05-08 14:00:00,2025-05-07 12:33:20,0,24,14,37
2025-05-08 14:30:00,2025-05-07 12:33:20,0,8,15,54
2025-05-08 15:00:00,2025-05-07 12:33:20,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:20,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:25,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:25,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:25,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:25,0,0,25,50
2025-05-08 13:00:00,2025-05-07 12:33:25,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:25,0,17,36,58
2025-05-08 14:00:00,2025-05-07 12:33:25,0,24,14,37
2025-05-08 14:30:00,2025-05-07 12:33:25,0,8,15,54
2025-05-08 15:00:00,2025-05-07 12:33:25,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:25,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:30,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:30,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:30,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:30,0,0,25,50
2025-05-08 13:00:00,2025-05-07 12:33:30,0,0,18,43
2025-05-08 13:30:00,2025-05-07 12:33:30,0,17,36,58
2025-05-08 14:00:00,2025-05-07 12:33:30,0,24,14,37
2025-05-08 14:30:00,2025-05-07 12:33:30,0,8,15,54
2025-05-08 15:00:00,2025-05-07 12:33:30,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:30,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:35,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:35,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:35,0,0,13,28
2025-05-08 12:30:00,2025-05-07 12:33:35,0,0,22,50
2025-05-08 13:00:00,2025-05-07 12:33:35,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:33:35,0,13,36,58
2025-05-08 14:00:00,2025-05-07 12:33:35,0,24,14,37
2025-05-08 14:30:00,2025-05-07 12:33:35,0,8,12,54
2025-05-08 15:00:00,2025-05-07 12:33:35,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:35,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:40,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:40,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:40,0,0,11,28
2025-05-08 12:30:00,2025-05-07 12:33:40,0,0,22,50
2025-05-08 13:00:00,2025-05-07 12:33:40,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:33:40,0,13,36,58
2025-05-08 14:00:00,2025-05-07 12:33:40,0,21,14,36
2025-05-08 14:30:00,2025-05-07 12:33:40,0,5,12,54
2025-05-08 15:00:00,2025-05-07 12:33:40,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:40,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:45,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:45,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:45,0,0,8,28
2025-05-08 12:30:00,2025-05-07 12:33:45,0,0,22,50
2025-05-08 13:00:00,2025-05-07 12:33:45,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:33:45,0,13,36,58
2025-05-08 14:00:00,2025-05-07 12:33:45,0,21,14,36
2025-05-08 14:30:00,2025-05-07 12:33:45,0,5,12,54
2025-05-08 15:00:00,2025-05-07 12:33:45,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:45,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:50,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:50,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:50,0,0,8,25
2025-05-08 12:30:00,2025-05-07 12:33:50,0,0,19,50
2025-05-08 13:00:00,2025-05-07 12:33:50,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:33:50,0,13,36,58
2025-05-08 14:00:00,2025-05-07 12:33:50,0,21,14,36
2025-05-08 14:30:00,2025-05-07 12:33:50,0,5,12,54
2025-05-08 15:00:00,2025-05-07 12:33:50,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:50,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:33:55,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:33:55,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:33:55,0,0,8,25
2025-05-08 12:30:00,2025-05-07 12:33:55,0,0,19,50
2025-05-08 13:00:00,2025-05-07 12:33:55,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:33:55,0,13,36,56
2025-05-08 14:00:00,2025-05-07 12:33:55,0,21,14,36
2025-05-08 14:30:00,2025-05-07 12:33:55,0,4,12,54
2025-05-08 15:00:00,2025-05-07 12:33:55,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:33:55,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:33:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:00,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:00,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:00,0,0,8,25
2025-05-08 12:30:00,2025-05-07 12:34:00,0,0,19,50
2025-05-08 13:00:00,2025-05-07 12:34:00,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:00,0,13,36,56
2025-05-08 14:00:00,2025-05-07 12:34:00,0,21,14,36
2025-05-08 14:30:00,2025-05-07 12:34:00,0,3,12,54
2025-05-08 15:00:00,2025-05-07 12:34:00,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:34:00,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:05,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:05,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:05,0,0,8,25
2025-05-08 12:30:00,2025-05-07 12:34:05,0,0,19,50
2025-05-08 13:00:00,2025-05-07 12:34:05,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:05,0,13,36,56
2025-05-08 14:00:00,2025-05-07 12:34:05,0,18,14,36
2025-05-08 14:30:00,2025-05-07 12:34:05,0,3,12,54
2025-05-08 15:00:00,2025-05-07 12:34:05,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:34:05,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:10,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:10,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:10,0,0,8,25
2025-05-08 12:30:00,2025-05-07 12:34:10,0,0,19,50
2025-05-08 13:00:00,2025-05-07 12:34:10,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:10,0,9,36,54
2025-05-08 14:00:00,2025-05-07 12:34:10,0,18,14,36
2025-05-08 14:30:00,2025-05-07 12:34:10,0,3,12,54
2025-05-08 15:00:00,2025-05-07 12:34:10,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:34:10,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:15,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:15,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:15,0,0,7,25
2025-05-08 12:30:00,2025-05-07 12:34:15,0,0,16,50
2025-05-08 13:00:00,2025-05-07 12:34:15,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:15,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:15,0,17,14,36
2025-05-08 14:30:00,2025-05-07 12:34:15,0,1,11,51
2025-05-08 15:00:00,2025-05-07 12:34:15,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:34:15,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:20,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:20,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:20,0,0,7,22
2025-05-08 12:30:00,2025-05-07 12:34:20,0,0,13,50
2025-05-08 13:00:00,2025-05-07 12:34:20,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:20,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:20,0,17,14,36
2025-05-08 14:30:00,2025-05-07 12:34:20,0,1,11,51
2025-05-08 15:00:00,2025-05-07 12:34:20,0,0,0,4
2025-05-08 15:30:00,2025-05-07 12:34:20,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:25,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:25,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:25,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:25,0,0,13,50
2025-05-08 13:00:00,2025-05-07 12:34:25,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:25,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:25,0,15,14,33
2025-05-08 14:30:00,2025-05-07 12:34:25,0,1,11,51
2025-05-08 15:00:00,2025-05-07 12:34:25,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:25,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:30,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:30,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:30,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:30,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:30,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:30,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:30,0,7,14,33
2025-05-08 14:30:00,2025-05-07 12:34:30,0,1,11,51
2025-05-08 15:00:00,2025-05-07 12:34:30,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:30,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:35,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:35,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:35,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:35,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:35,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:35,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:35,0,7,14,33
2025-05-08 14:30:00,2025-05-07 12:34:35,0,1,11,51
2025-05-08 15:00:00,2025-05-07 12:34:35,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:35,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:40,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:40,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:40,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:40,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:40,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:40,0,8,36,52
2025-05-08 14:00:00,2025-05-07 12:34:40,0,4,14,33
2025-05-08 14:30:00,2025-05-07 12:34:40,0,1,8,51
2025-05-08 15:00:00,2025-05-07 12:34:40,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:40,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:45,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:45,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:45,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:45,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:45,0,0,18,40
2025-05-08 13:30:00,2025-05-07 12:34:45,0,2,36,52
2025-05-08 14:00:00,2025-05-07 12:34:45,0,4,14,33
2025-05-08 14:30:00,2025-05-07 12:34:45,0,1,5,51
2025-05-08 15:00:00,2025-05-07 12:34:45,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:45,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:50,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:50,0,0,0,61
2025-05-08 12:00:00,2025-05-07 12:34:50,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:50,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:50,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:34:50,0,2,36,52
2025-05-08 14:00:00,2025-05-07 12:34:50,0,4,14,33
2025-05-08 14:30:00,2025-05-07 12:34:50,0,1,5,51
2025-05-08 15:00:00,2025-05-07 12:34:50,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:50,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:34:55,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:34:55,0,0,0,59
2025-05-08 12:00:00,2025-05-07 12:34:55,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:34:55,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:34:55,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:34:55,0,2,36,52
2025-05-08 14:00:00,2025-05-07 12:34:55,0,3,14,33
2025-05-08 14:30:00,2025-05-07 12:34:55,0,1,5,51
2025-05-08 15:00:00,2025-05-07 12:34:55,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:34:55,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:34:55,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:00,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:00,0,0,0,59
2025-05-08 12:00:00,2025-05-07 12:35:00,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:35:00,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:35:00,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:35:00,0,2,36,52
2025-05-08 14:00:00,2025-05-07 12:35:00,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:00,0,1,5,51
2025-05-08 15:00:00,2025-05-07 12:35:00,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:00,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:35:00,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:05,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:05,0,0,0,58
2025-05-08 12:00:00,2025-05-07 12:35:05,0,0,5,22
2025-05-08 12:30:00,2025-05-07 12:35:05,0,0,10,50
2025-05-08 13:00:00,2025-05-07 12:35:05,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:35:05,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:05,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:05,0,1,5,50
2025-05-08 15:00:00,2025-05-07 12:35:05,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:05,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:35:05,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:10,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:10,0,0,0,58
2025-05-08 12:00:00,2025-05-07 12:35:10,0,0,5,21
2025-05-08 12:30:00,2025-05-07 12:35:10,0,0,7,50
2025-05-08 13:00:00,2025-05-07 12:35:10,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:35:10,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:10,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:10,0,1,2,50
2025-05-08 15:00:00,2025-05-07 12:35:10,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:10,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:35:10,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:15,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:15,0,0,0,58
2025-05-08 12:00:00,2025-05-07 12:35:15,0,0,2,18
2025-05-08 12:30:00,2025-05-07 12:35:15,0,0,7,50
2025-05-08 13:00:00,2025-05-07 12:35:15,0,0,18,39
2025-05-08 13:30:00,2025-05-07 12:35:15,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:15,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:15,0,1,2,50
2025-05-08 15:00:00,2025-05-07 12:35:15,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:15,0,0,0,5
2025-05-08 16:00:00,2025-05-07 12:35:15,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:20,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:20,0,0,0,58
2025-05-08 12:00:00,2025-05-07 12:35:20,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:20,0,0,7,50
2025-05-08 13:00:00,2025-05-07 12:35:20,0,0,18,38
2025-05-08 13:30:00,2025-05-07 12:35:20,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:20,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:20,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:20,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:20,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:20,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:25,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:25,0,0,0,58
2025-05-08 12:00:00,2025-05-07 12:35:25,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:25,0,0,2,50
2025-05-08 13:00:00,2025-05-07 12:35:25,0,0,18,38
2025-05-08 13:30:00,2025-05-07 12:35:25,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:25,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:25,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:25,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:25,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:25,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:30,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:30,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:30,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:30,0,0,2,50
2025-05-08 13:00:00,2025-05-07 12:35:30,0,0,15,38
2025-05-08 13:30:00,2025-05-07 12:35:30,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:30,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:30,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:30,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:30,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:30,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:35,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:35,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:35,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:35,0,0,1,50
2025-05-08 13:00:00,2025-05-07 12:35:35,0,0,15,38
2025-05-08 13:30:00,2025-05-07 12:35:35,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:35,0,0,14,33
2025-05-08 14:30:00,2025-05-07 12:35:35,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:35,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:35,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:35,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:40,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:40,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:40,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:40,0,0,1,48
2025-05-08 13:00:00,2025-05-07 12:35:40,0,0,15,38
2025-05-08 13:30:00,2025-05-07 12:35:40,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:40,0,0,11,33
2025-05-08 14:30:00,2025-05-07 12:35:40,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:40,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:40,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:40,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:45,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:45,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:45,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:45,0,0,1,48
2025-05-08 13:00:00,2025-05-07 12:35:45,0,0,15,38
2025-05-08 13:30:00,2025-05-07 12:35:45,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:45,0,0,11,33
2025-05-08 14:30:00,2025-05-07 12:35:45,0,0,2,50
2025-05-08 15:00:00,2025-05-07 12:35:45,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:45,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:45,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:50,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:50,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:50,0,0,0,18
2025-05-08 12:30:00,2025-05-07 12:35:50,0,0,1,48
2025-05-08 13:00:00,2025-05-07 12:35:50,0,0,15,38
2025-05-08 13:30:00,2025-05-07 12:35:50,0,0,33,52
2025-05-08 14:00:00,2025-05-07 12:35:50,0,0,11,33
2025-05-08 14:30:00,2025-05-07 12:35:50,0,0,0,50
2025-05-08 15:00:00,2025-05-07 12:35:50,0,0,0,2
2025-05-08 15:30:00,2025-05-07 12:35:50,0,0,0,3
2025-05-08 16:00:00,2025-05-07 12:35:50,0,0,0,0
2025-05-08 11:00:00,2025-05-07 12:35:55,0,0,0,32
2025-05-08 11:30:00,2025-05-07 12:35:55,0,0,0,55
2025-05-08 12:00:00,2025-05-07 12:35:55,0,0,0,17
2025-05-08 12:30:00,2025-05-07 12:35:55,0,0,1,48
2025-05-08 13:00:00,2025-05-07 12:35:55,0,0,15,36
2025-05-08 13:30:00,2025-05-07 12:35:55,0,0,31,52
2025-05-08 14:00:00,2025-05-07 12:35:55,0,0,11,33
2025-05-08 14:30:00,2025-05-07 12:35:55,0,0,0,50
2025-05-08 15:00:00,2025-05-07 12:35:55,0,0,0,2
